Cliente_Cod,Producto_Cod,Min,Max
CMGS00005,TIQ0303,0.9,0.9
CMGS00005,TIQ0352,2.5,2.5
CMGS00005,TIQ0403,3.0,3.0
CMGS00005,TIQ0103,3.0,3.0
CMGS00005,TIQ0230,2.5,2.5
CMGS00005,TIQ1750,5.0,5.0
CGEN00028,TIQ2020,2.0,8.0
CGEN00011,TIQ0102,2.05,2.95
CGEN00054,TIQ2020,0.72,2.5999999999999996
CMAX00050,TIQ0705,3.0,3.0
CMGS00005,TIQ2825,2.5,2.5
CMGS00034,TIQ1425,1.55,2.45
CMGS00035,TIQ1425,2.5,2.5
CMGS00060,TIQ1425,2.6375,5.1125
CMGS00034,TIQ1430C,3.0,3.0
CMGS00035,TIQ1430C,3.0,3.0
CMGS00060,TIQ1430C,3.0,3.0
CMGS00034,TIQ0352,2.5,2.5
CMGS00035,TIQ0352,2.5,2.5
CMGS00060,TIQ0352,2.5,2.5
CMGS00034,TIQ2303,3.0,3.0
CMGS00035,TIQ2303,3.0,3.0
CMGS00060,TIQ2303,3.0,3.0
CMGS00034,TIQ1130,2.05,2.95
CMGS00035,TIQ1130,3.0,3.0
CMGS00060,TIQ1130,2.0,2.9
CMGS00034,TIQ0325,2.5,2.5
CMGS00035,TIQ0325,2.5,2.5
CMGS00060,TIQ0325,2.5,2.5
CMGS00034,TIQ0303,0.63,0.9
CMGS00035,TIQ0303,0.9,0.9
CMGS00060,TIQ0303,0.63,1.17
CMGS00034,TIQ0403,2.05,2.95
CMGS00035,TIQ0403,3.0,3.0
CMGS00060,TIQ0403,2.0,2.9
CGEN00076,TIQ0101,25.0,25.0
CMGS00034,TIQ0103,3.165,6.135
CMGS00035,TIQ0103,3.0,3.0
CMGS00060,TIQ0103,1.82,2.9
CMGS00034,TIQ0230,2.2625,2.4875
CMGS00035,TIQ0230,2.5,2.5
CMGS00060,TIQ0230,2.5,2.5
CMGS00034,TIQ1750,5.0,5.0
CMGS00035,TIQ1750,5.0,5.0
CMGS00060,TIQ1750,5.0,5.0
CMGS00035,TIQ2830,2.5,2.5
CMGS00060,TIQ2830,2.5,2.5
CRES00024,TIQ2020,4.0,20.0
CMGS00034,TIQ2825,2.5,2.5
CMGS00010,TIQ1425,2.5,2.5
CPER00004,TIQ1425,2.25,3.1500000000000004
CMGS00010,TIQ1430C,2.05,2.95
CPAN00002,AMS0971,1.0,1.25
CMGS00010,TIQ2303,3.0,3.0
CMGS00010,TIQ1130,3.0,3.0
CMGS00010,TIQ0325,2.5,2.5
CMGS00010,TIQ0303,0.9,0.9
CMGS00010,TIQ0352,2.5,2.5
CMGS00010,TIQ0403,3.0,3.0
CPER00015,TIQ0101,1.2,1.2
CMGS00010,TIQ0103,1.29,2.91
CMGS00010,TIQ0230,2.5,2.5
CMGS00010,TIQ1750,2.15,4.85
CPAN00002,TIQ0102,30.0,30.0
CPAN00002,TIQ2371,4.1,5.9
CRES00011,TIQ2020,1.0,4.0
CRES00002,TIQ2020,1.795,4.005
CRES00063,TIQ2020,2.75,6.0
CPAN00002,TIQ0100,4.010000000000001,12.93
CMGS00003,TIQ2825,5.0,5.0
CMGS00010,TIQ2825,2.5,2.5
CMGS00058,TIQ1425,2.57,3.83
CMGS00058,TIQ1430C,3.0,3.0
CMGS00058,AMS0912,0.0,5.0
CMGS00058,TIQ1420,1.0,1.0
CMGS00058,TIQ0352,2.525,2.975
CMGS00058,TIQ2303,1.0,2.8
CMGS00058,TIQ1130,1.0,2.8
CMGS00058,TIQ0325,1.1,2.45
CMGS00058,TIQ0303,0.3,1.44
CMGS00058,TIQ0403,1.1,2.9
CMGS00058,TIQ0103,2.05,2.95
CMGS00058,TIQ0230,2.525,2.975
CMGS00058,TIQ0250,5.0,5.0
CMGS00058,TIQ1271,1.0,1.0
CRES00084,TIQ1430,0.96,10.0
CMGS00058,TIQ2825,2.5625,3.6875
CMGS00037,TIQ1425,2.5,2.5
CMGS00033,TIQ0352,2.5,2.5
CMGS00037,TIQ2303,2.7150000000000003,2.985
CMGS00033,TIQ0325,2.5,2.5
CGEN00008,TIQ2020,0.6,4.0
CGEN00008,TIQ0150,2.0,16.74999999999983
CGEN00008,TIQ1750,2.0,2.0
CGEN00045,TIQ2020,1.3,3.3999999999999986
CPAN00003,TIQ0103,35.5,40.0
CRES00084,TIQ0705,0.5,0.5
CGEN00008,TIQ0100,3.75,7.875
CWAL00124,TIQ0310,10.95,19.95
CWAL00124,TIQ0100,0.0,22.02
CGEN00008,TIQ0705,1.5,15.0
CGEN00068,TIQ0171,1.0,30.0
CMGS00018,TIQ1425,1.075,2.425
CMGS00026,TIQ1425,2.5,2.5
CMGS00042,TIQ1425,2.5,2.5
CMGS00018,TIQ1430C,1.83,3.0
CMGS00025,TIQ1430C,3.0,3.0
CMGS00026,TIQ1430C,2.05,2.95
CMGS00042,TIQ1430C,1.1,2.9
CMGS00069,TIQ1430C,3.0,3.0
CMGS00018,AMS0912,0.0,19.200000000000003
CMGS00018,TIQ1420,1.05,1.95
CMGS00018,TIQ0352,2.5,2.5
CMGS00025,TIQ0352,2.5,2.5
CMGS00026,TIQ0352,2.5,2.5
CMGS00018,TIQ2303,1.0050000000000001,2.895
CMGS00025,TIQ2303,3.0,3.0
CMGS00026,TIQ2303,3.0,3.0
CMGS00069,TIQ0352,2.5,2.5
CMGS00042,TIQ2303,3.0,3.0
CMGS00069,TIQ2303,3.0,3.0
CMGS00018,TIQ0500,1.0,1.0
CMGS00018,TIQ1130,1.0,3.974999999999999
CMGS00025,TIQ1130,3.0,3.0
CMGS00026,TIQ1130,2.1,4.8
CMGS00042,TIQ1130,2.1,3.0
CMGS00069,TIQ1130,3.0,3.0
CMGS00025,TIQ0300,2.5,2.5
CMGS00018,TIQ0325,1.075,2.425
CMGS00026,TIQ0325,2.025,2.475
CMGS00042,TIQ0325,2.5,2.5
CMGS00069,TIQ0325,2.5,2.5
CMGS00018,TIQ0303,0.645,2.939999999999999
CMGS00025,TIQ0303,0.615,0.885
CMGS00026,TIQ0303,0.9,1.44
CMGS00042,TIQ0303,0.63,0.9
CMGS00069,TIQ0303,0.6,0.87
CMGS00042,TIQ0352,2.5,2.5
CMGS00018,TIQ0403,2.1,3.0
CMGS00026,TIQ0403,2.05,2.95
CMGS00042,TIQ0403,2.05,2.95
CMGS00069,TIQ0403,3.0,3.0
CMGS00018,TIQ0103,0.9,2.6999999999999993
CMGS00025,TIQ0103,3.0,3.0
CMGS00026,TIQ0103,3.0,3.0
CMGS00042,TIQ0103,2.05,2.95
CMGS00069,TIQ0103,3.0,3.0
CMGS00018,TIQ0230,1.55,2.45
CMGS00025,TIQ0230,2.5,2.5
CMGS00026,TIQ0230,2.5,2.5
CMGS00042,TIQ0230,2.5,2.5
CMGS00069,TIQ0230,1.55,2.45
CMGS00018,TIQ1750,1.6,6.4079999999999995
CMGS00025,TIQ1750,5.0,5.0
CMGS00026,TIQ1750,5.0,5.0
CMGS00042,TIQ1750,5.0,5.0
CMGS00069,TIQ1750,5.0,5.0
CMGS00018,TIQ2830,2.5,2.5
CRES00025,TIQ2020,9.81,33.0
CMGS00018,TIQ0102,3.0,3.0
CMGS00018,TIQ1271,1.0,1.0
CPAN00047,TIQ0103,15.75,29.25
CPAN00030,TIQ0112,0.5,0.5
CMGS00025,TIQ0403,3.0,3.0
CRES00050,TIQ2020,2.0,36.94
CMXM00390,TIQ0705,6.0,6.0
CMGS00025,TIQ2825,2.5,2.5
CMGS00026,TIQ2825,2.5,2.5
CMGS00042,TIQ2825,2.5,2.5
CMGS00069,TIQ2825,2.5,2.5
CMXM00142,TIQ1425,2.5,2.5
CMXM00142,TIQ1430,3.0,3.0
CMXM00142,TIQ2303,3.0,3.0
CMXM00142,TIQ1130,1.8,1.8
CMGS00016,TIQ0250,8.0,8.0
CMXM00142,TIQ0403,3.0,3.0
CMXM00142,TIQ0150,35.0,35.0
CMXM00142,TIQ0103,3.0,3.0
CMXM00142,TIQ0250,5.0,5.0
CGEN00079,TIQ1130,0.3,0.3
CGEN00079,TIQ2020,0.3,0.57
CMXM00142,TIQ1750,4.5,4.5
CMXM00142,TIQ0525,2.5,2.5
CPER00008,TIQ1425,3.1,8.0
CGEN00004,TIQ0101,0.625,0.9624999999999999
CRES00017,TIQ0103,12.0,12.0
CWAL00101,TIQ0150,4.55,14.45
CRES00007,TIQ0102,1.21,4.0
CPAN00030,TIQ1410,9.15,11.85
CRES00003,TIQ2020,1.0,5.185
CWAL00103,TIQ0100,6.15,8.85
CMGS00003,TIQ0303,1.29,2.8499999999999996
CRES00071,TIQ0101,10.0,12.0
CRES00071,TIQ2020,2.0,2.0
CGEN00011,TIQ2020,1.8150000000000002,2.07
CRES00084,TIQ0150,1.5,1.5
CPAN00009,TIQ0250,3.33,3.33
CMGS00061,TIQ0300,2.0,5.399999999999999
CMGS00009,TIQ0200,1.2,3.0
CMGS00014,TIQ0230,0.75,0.75
CMIN00003,TIQ2020,0.66,0.98
CGEN00055,CSR1502,0.91,5.449999999999999
CPAN00031,TIQ0705,3.6,5.52
CPAN00031,TIQ0100,3.1,3.2
CMGS00037,TIQ2825,3.0,3.0
CGEN00011,AMS0971,1.0,8.849999999999998
CMGS00069,TIQ1420,0.8125,1.9375
CGEN00031,TIQ0303,4.1,5.9
CMGS00030,TIQ0303,1.2,1.2
CRES00025,TIQ1750,16.84,33.029999999999994
CMXM00140,TIQ2303,3.0,11.499999999999986
CRES00016,TIQ0351,5.0,24.14999999999999
CSRT00001,TIQ0103,2.24,12.749999999999995
CGEN00055,TIQ0103,0.72,2.88
CMAX00470,TIQ0403,3.0,10.0
CWAL00150,TIQ0705,11.49,29.85
CMGS00058,TIQ1822,6.2700000000000005,6.99
CMXM00273,TIQ0303,8.0,8.0
CMGS00058,TIQ1750,6.0,6.0
CWAL00083,TIQ0100,27.7,27.7
CMGS00061,TIQ1425,6.0,6.0
CMGS00029,TIQ1822,6.15,7.0
CRES00016,TIQ2020,40.0,40.0
CPAN00003,TIQ0101,40.0,40.0
CWAL00124,TIQ0705,3.0,3.0
CMGS00029,TIQ2825,3.1125,5.137499999999999
CMGS00018,TIQ1822,6.848,6.992
CMGS00069,TIQ0200,3.0,3.0
CMGS00025,TIQ0102,2.7,2.7
CMGS00069,TIQ1271,1.0,1.0
CPAN00047,TIQ0303,2.0,2.0
CMXM00261,TIQ0303,6.0,6.0
CMXM00163,TIQ0303,2.0,2.0
CMXM00140,TIQ0403,3.0,30.0
CMXM00110,CSR1602,0.0,10.0
CMAX00260,CSR1602,2.0,10.0
CMAX00300,CSR1602,2.0,18.999999999999986
CMAX00430,CSR1602,4.6,10.0
CMXM00370,CSR1602,2.0,10.0
CMAX00040,CSR1602,2.0,10.0
CMXM00160,CSR1602,0.0,10.0
CMAX00160,CSR1602,4.800000000000001,26.499999999999993
CWAL00060,CSR1602,0.0,12.5
CWAL00050,CSR1602,2.0,30.0
CMAX00001,CSR1602,0.9500000000000002,23.499999999999996
CWAL00150,CSR1602,2.0,20.0
CWAL00160,CSR1602,2.0,15.499999999999972
CMXM00240,CSR1602,2.0,10.0
CWAL00090,CSR1602,2.0,20.0
CMXM00010,CSR1602,0.0,10.0
CMAX00050,CSR1602,4.0,10.0
CMXM00150,CSR1602,0.0,10.0
CMXM00140,CSR1602,2.0,13.499999999999996
CMXM00140,TIQ0103,1.5,20.0
CRES00049,TIQ1455,40.0,40.0
CGEN00033,TIQ2020,1.9,4.414999999999999
CGEN00033,TIQ0100,2.5335,3.7249999999999996
CMAX00033,TIQ0320,2.0,2.0
CMAX00470,CSR1602,3.6,10.0
CMXM00130,CSR1602,2.0,14.499999999999993
CMAX00350,CSR1602,3.2,10.0
CWAL00030,CSR1602,2.0,17.99999999999997
CWAL00010,CSR1602,2.0,10.0
CMXM00360,CSR1602,2.0,17.99999999999997
CMXM00290,CSR1602,2.0,26.499999999999986
CMAX00140,CSR1602,3.6,10.0
CWAL00100,CSR1602,0.0,10.0
CMXM00090,CSR1602,2.0,10.0
CMXM00380,CSR1602,2.0,20.0
CMAX00110,CSR1602,0.0,10.0
CMAX00350,TIQ0230,3.0,15.75000000000001
CMAX00140,TIQ0230,3.0,20.0
CMXM00231,TIQ0250,3.4,3.4
CRES00022,TIQ0102,10.0,10.0
CMAX00350,TIQ2830,3.0,15.999999999999996
CMAX00140,TIQ2830,3.0,10.0
CMXM00231,TIQ2303,2.0,2.0
CMXM00230,TIQ0130,3.0,20.0
CMAX00350,TIQ0130,3.0,16.25
CMAX00140,TIQ0130,3.0,10.0
CMXM00410,CSR1602,2.0,10.0
CMXM00330,CSR1602,2.0,12.99999999999999
CMXM00020,CSR1602,2.0,10.0
CMAX00030,CSR1602,7.9,50.0
CMAX00410,CSR1602,0.0,17.5
CMXM00180,CSR1602,2.0,17.5
CMAX00380,CSR1602,2.0,25.0
CMAX00510,CSR1602,3.2,28.499999999999996
CWAL00070,CSR1602,0.0,20.0
CMAX00103,TIQ0303,6.0,6.0
CMAX00100,CSR1602,2.0,28.999999999999968
CMXM00200,CSR1602,1.97,10.0
CMXM00300,CSR1602,2.0,10.0
CMXM00280,CSR1602,2.0,10.0
CMAX00330,CSR1602,3.2,10.0
CMXM00270,CSR1602,0.0,10.0
CMXM00260,CSR1602,0.0,10.0
CMXM00170,CSR1602,2.0,10.0
CMXM00350,CSR1602,0.0,10.0
CMXM00320,TIQ0230,3.0,30.0
CMAX00100,TIQ0230,3.0,50.0
CMAX00410,TIQ0230,3.0,16.999999999999993
CMXM00300,TIQ0230,3.0,30.0
CMAX00330,TIQ0230,3.0,20.99999999999998
CMXM00270,TIQ0230,3.0,40.0
CMXM00320,TIQ2830,3.0,20.0
CMAX00100,TIQ2830,3.0,20.0
CMAX00410,TIQ2830,3.0,10.0
CMXM00300,TIQ2830,3.0,20.0
CMAX00330,TIQ2830,3.0,14.499999999999993
CMXM00270,TIQ2830,0.20000000000000107,20.0
CMXM00260,TIQ0310,4.0,4.0
CMXM00320,TIQ0130,3.0,20.0
CMAX00100,TIQ0130,3.0,30.0
CMAX00410,TIQ0130,1.700000000000001,10.999999999999979
CMXM00300,TIQ0130,3.0,30.0
CMXM00270,TIQ0130,0.0,27.99999999999997
CMGS00029,TIQ0200,1.2,2.8499999999999996
CMXM00060,CSR1602,0.0,10.0
CMAX00270,CSR1602,0.0,18.0
CMAX00480,CSR1602,2.0,10.0
CWAL00120,CSR1602,0.0,20.0
CMAX00220,CSR1602,2.0,16.999999999999993
CMXM00001,CSR1602,2.0,9.2
CMAX00250,CSR1602,2.0,25.999999999999996
CMXM00030,CSR1602,0.0,20.0
CMXM00050,CSR1602,0.5000000000000004,10.0
CMXM00120,CSR1602,2.0,12.99999999999999
CMAX00450,CSR1602,4.0,17.5
CMXM00420,CSR1602,0.0,10.0
CMAX00270,TIQ0230,3.0,20.0
CMAX00480,TIQ0230,0.0,12.5
CWAL00120,TIQ0230,1.6000000000000014,30.0
CMAX00220,TIQ0230,0.0,25.0
CMXM00030,TIQ0230,0.0,36.99999999999999
CMXM00050,TIQ0230,3.0,17.99999999999997
CMXM00120,TIQ0230,3.0,31.000000000000014
CMAX00450,TIQ0230,3.0,28.999999999999986
CMXM00420,TIQ0230,3.0,30.0
CMAX00270,TIQ2830,3.0,15.49999999999999
CMAX00480,TIQ2830,0.0,10.0
CWAL00120,TIQ2830,3.0,20.0
CMAX00220,TIQ2830,0.0,15.999999999999979
CMXM00030,TIQ2830,0.0,30.0
CMXM00050,TIQ2830,3.0,10.0
CMXM00120,TIQ2830,3.0,20.0
CMAX00450,TIQ2830,3.0,20.0
CMXM00420,TIQ2830,1.200000000000001,20.0
CMAX00270,TIQ0130,3.0,10.0
CMAX00480,TIQ0130,3.0,15.49999999999999
CWAL00120,TIQ0130,3.0,20.0
CMAX00220,TIQ0130,0.0,20.0
CMXM00030,TIQ0130,0.0,30.0
CMXM00050,TIQ0130,3.0,10.0
CMXM00120,TIQ0130,3.0,23.499999999999943
CMAX00450,TIQ0130,3.0,16.999999999999993
CMXM00420,TIQ0130,3.0,20.0
CMGS00061,TIQ2825,3.0,3.0
CGEN00057,TIQ0101,1.0,20.0
CMAX00060,CSR1602,0.0,10.0
CMXM00190,CSR1602,2.0,24.499999999999993
CMAX00320,CSR1602,2.0,10.0
CMAX00090,CSR1602,0.20000000000000018,10.0
CMAX00020,CSR1602,3.2,18.499999999999996
CMXM00390,CSR1602,2.0,10.0
CMAX00290,CSR1602,3.6,10.0
CMAX00120,CSR1602,3.2,10.0
CWAL00080,CSR1602,2.0,25.99999999999998
CMXM00070,CSR1602,0.0,10.0
CMXM00040,CSR1602,2.0,12.99999999999999
CMXM00250,CSR1602,0.0,10.0
CMAX00060,TIQ0230,3.0,11.749999999999998
CMXM00190,TIQ0230,3.0,29.499999999999993
CMAX00320,TIQ0230,3.0,20.0
CMAX00290,TIQ0230,3.0,11.499999999999995
CMAX00120,TIQ0230,3.0,16.999999999999993
CMXM00070,TIQ0230,3.0,25.49999999999997
CMXM00040,TIQ0230,3.0,10.0
CGEN00057,TIQ0320,0.9,0.9
CMAX00060,TIQ2830,3.0,10.0
CMXM00190,TIQ2830,3.0,20.0
CMAX00320,TIQ2830,3.0,10.0
CMAX00290,TIQ2830,3.0,10.0
CMAX00120,TIQ2830,3.0,10.0
CMXM00070,TIQ2830,0.0,10.0
CMXM00040,TIQ2830,3.0,18.500000000000014
CGEN00057,TIQ0100,2.428,3.9650000000000003
CGEN00057,TIQ0200,2.34,3.93575
CMXM00360,TIQ0705,3.0,3.0
CMAX00060,TIQ0130,3.0,13.249999999999996
CMXM00190,TIQ0130,3.0,20.0
CMAX00320,TIQ0130,3.0,12.99999999999999
CMAX00290,TIQ0130,3.0,12.749999999999995
CMAX00120,TIQ0130,3.0,13.249999999999996
CMXM00070,TIQ0130,3.0,10.0
CMXM00040,TIQ0130,3.0,10.0
CGEN00096,TIQ2020,0.7549999999999999,2.3499999999999996
CMAX00280,CSR1602,2.0,10.0
CGEN00096,TIQ0102,2.15,4.85
CGEN00045,TIQ0102,2.0,2.0
CMAX00280,TIQ0230,3.0,15.49999999999999
CMXM00150,TIQ0230,0.0,20.0
CMXM00140,TIQ0230,3.0,29.499999999999993
CMAX00280,TIQ2830,3.0,10.0
CMXM00150,TIQ2830,0.0,20.0
CMXM00140,TIQ2830,3.0,33.49999999999994
CGEN00096,TIQ0200,3.0820000000000003,12.649999999999999
CMAX00280,TIQ0130,3.0,13.999999999999986
CMXM00150,TIQ0130,0.0,30.0
CMXM00140,TIQ0130,3.0,35.49999999999997
CAUT00018,TIQ2671,2.0,7.0
CMAX00240,CSR1602,1.85,20.0
CMXM00230,CSR1602,2.0,10.999999999999979
CWAL00100,CSR1502,2.0,2.0
CMXM00280,TIQ0230,3.0,30.0
CMXM00290,TIQ0230,9.450000000000001,80.0
CWAL00030,TIQ0230,0.0,47.99999999999997
CWAL00100,TIQ0230,2.1000000000000005,10.0
CWAL00010,TIQ0230,0.0,50.0
CMXM00360,TIQ0230,3.0,81.99999999999996
CMXM00280,TIQ2830,3.0,27.99999999999997
CMXM00290,TIQ2830,0.05000000000000249,60.0
CWAL00030,TIQ2830,3.0,20.0
CWAL00100,TIQ2830,3.0,10.0
CWAL00010,TIQ2830,3.0,20.0
CMXM00360,TIQ2830,3.0,20.0
CGEN00073,TIQ0725,0.75,1.25
CGEN00073,TIQ1750,0.75,0.75
CMXM00280,TIQ0130,3.0,20.0
CMXM00290,TIQ0130,9.0,75.99999999999994
CWAL00030,TIQ0130,3.0,30.0
CWAL00100,TIQ0130,2.1000000000000005,10.0
CWAL00010,TIQ0130,3.0,30.0
CMXM00360,TIQ0130,3.0,30.0
CMGS00028,TIQ1425,8.0,8.0
CGEN00068,TIQ2830,1.0,10.0
CWAL00150,TIQ0230,3.0,80.0
CWAL00160,TIQ0230,3.0,50.0
CMAX00380,TIQ0230,3.0,13.499999999999996
CMAX00520,TIQ0230,3.0,17.5
CMAX00510,TIQ0230,3.0,17.5
CMAX00310,TIQ0230,3.0,18.249999999999996
CMXM00180,TIQ0230,3.0,48.999999999999986
CMXM00330,TIQ0230,3.0,30.0
CMAX00420,TIQ0230,3.0,26.249999999999982
CMAX00030,TIQ0230,5.25,75.0
CMXM00020,TIQ0230,3.0,30.0
CWAL00150,TIQ2830,3.0,40.0
CWAL00160,TIQ2830,3.0,20.0
CMAX00380,TIQ2830,3.0,20.0
CMAX00520,TIQ2830,3.0,10.0
CMAX00510,TIQ2830,3.0,10.0
CMAX00310,TIQ2830,3.0,10.0
CMXM00180,TIQ2830,3.0,20.0
CMXM00330,TIQ2830,3.0,20.0
CMAX00420,TIQ2830,4.2,15.999999999999996
CMAX00030,TIQ2830,5.800000000000001,25.999999999999996
CMXM00020,TIQ2830,3.0,18.999999999999986
CVIN00001,TIQ2671,2.0,6.0
CGEN00068,AMS0912,1.0,65.0
CWAL00150,TIQ0130,3.0,50.0
CWAL00160,TIQ0130,3.0,30.0
CMAX00380,TIQ0130,3.0,16.25
CMAX00520,TIQ0130,3.0,18.0
CMAX00510,TIQ0130,3.0,18.0
CMAX00310,TIQ0130,3.0,20.0
CMXM00180,TIQ0130,3.0,30.0
CMAX00420,TIQ0130,0.0,18.75
CMAX00030,TIQ0130,5.45,39.499999999999986
CMXM00100,CSR1602,2.0,10.0
CMXM00310,CSR1602,2.0,18.999999999999986
CMXM00170,TIQ0230,3.0,20.0
CMXM00390,TIQ0230,3.0,29.499999999999957
CMXM00260,TIQ0230,3.0,27.99999999999997
CWAL00080,TIQ0230,3.0,40.0
CMXM00310,TIQ0230,3.0,81.99999999999989
CMXM00350,TIQ0230,0.0,20.0
CMXM00090,TIQ0230,3.0,38.999999999999986
CMXM00200,TIQ0230,3.0,31.000000000000014
CMXM00170,TIQ2830,3.0,22.99999999999997
CMXM00390,TIQ2830,0.0,20.0
CMXM00260,TIQ2830,3.0,10.0
CWAL00080,TIQ2830,0.1999999999999993,20.0
CMXM00310,TIQ2830,3.0,30.0
CMXM00350,TIQ2830,3.0,20.0
CMXM00090,TIQ2830,3.0,20.0
CMXM00200,TIQ2830,3.0,20.0
CPAN00042,TIQ0303,8.0,8.0
CAUT00006,TIQ2671,1.0,10.0
CAUT00017,TIQ2671,1.0,6.299999999999997
CVIN00012,TIQ2671,1.8,6.0
CVIN00014,TIQ2671,1.0,3.1000000000000014
CVIN00018,TIQ2671,1.0,3.0
CMXM00170,TIQ0130,3.0,30.0
CMXM00390,TIQ0130,3.0,20.0
CMAX00330,TIQ0130,3.0,16.75
CMXM00260,TIQ0130,3.0,10.0
CWAL00080,TIQ0130,3.0,30.0
CMXM00310,TIQ0130,3.0,35.49999999999997
CMXM00350,TIQ0130,3.0,20.0
CMXM00090,TIQ0130,3.0,30.0
CMXM00200,TIQ0130,3.0,20.0
CMAX00250,TIQ1425,0.0,17.5
CMXM00400,TIQ1425,6.0,18.0
CMXM00400,TIQ1430,0.0,20.0
CMXM00400,TIQ2303,0.0,10.0
CMXM00400,TIQ1130,0.63,8.899999999999999
CMXM00400,TIQ0303,0.0,10.0
CMXM00400,TIQ0403,0.0,10.0
CMAX00460,CSR1602,6.4,24.499999999999993
CMAX00070,CSR1602,0.0,10.0
CMXM00400,CSR1602,7.4,16.499999999999993
CMXM00400,TIQ0150,1.4000000000000021,20.0
CMXM00400,TIQ0103,0.0,5.0
CMXM00001,TIQ0230,3.0,25.49999999999999
CMXM00380,TIQ0230,3.0,20.0
CMAX00460,TIQ0230,0.0,15.49999999999999
CMAX00070,TIQ0230,4.35,20.99999999999998
CMXM00400,TIQ0250,0.0,30.0
CMXM00001,TIQ2830,3.0,10.0
CMXM00380,TIQ2830,3.0,30.0
CMAX00460,TIQ2830,3.0,10.0
CMAX00070,TIQ2830,3.0,10.0
CPAN00052,TIQ0403,0.9,0.9
CMXM00400,TIQ0525,2.5,10.0
CMXM00403,TIQ2303,4.6,30.99999999999998
CMXM00403,TIQ0320,1.2000000000000002,12.399999999999991
CAUT00007,TIQ2671,2.0,8.0
CAUT00009,TIQ2671,1.0,4.0
CAUT00012,TIQ2671,2.4000000000000004,6.0
CAUT00013,TIQ2671,2.0,10.0
CAUT00014,TIQ2671,2.0,8.0
CVIN00005,TIQ2671,1.0,6.199999999999996
CVIN00007,TIQ2671,3.0,13.099999999999994
CMXM00001,TIQ0130,3.0,14.499999999999993
CMXM00380,TIQ0130,3.0,20.0
CMAX00460,TIQ0130,0.0,10.0
CMAX00070,TIQ0130,4.2,15.999999999999996
CGEN00057,TIQ0303,0.9,6.0
CAUT00004,TIQ2671,0.0,15.0
CAUT00008,TIQ2671,1.0,5.0
CGEN00036,TIQ0103,5.0,5.0
CGEN00045,TIQ0103,2.0,2.0
CWAL00001,CSR1602,2.0,2.0
CMAX00180,CSR1602,0.0,10.0
CMAX00360,CSR1602,0.0,10.0
CMAX00340,CSR1602,5.2,15.999999999999996
CGEN00057,CSR1502,0.8,5.5
CWAL00001,TIQ0230,3.0,5.3999999999999995
CMAX00090,TIQ0230,0.0,20.0
CMAX00180,TIQ0230,4.95,11.749999999999998
CMAX00360,TIQ0230,6.0,13.649999999999997
CMAX00340,TIQ0230,3.0,12.75
CMXM00250,TIQ0230,3.0,22.99999999999999
CMAX00020,TIQ0230,0.0,16.499999999999993
CGEN00060,TIQ0320,3.225,7.2749999999999995
CWAL00001,TIQ2830,3.0,5.3999999999999995
CMAX00090,TIQ2830,3.0,15.599999999999994
CMAX00180,TIQ2830,3.0,10.0
CMAX00360,TIQ2830,3.0,10.899999999999999
CMAX00340,TIQ2830,3.0,10.0
CMXM00250,TIQ2830,0.0,10.0
CMAX00020,TIQ2830,3.0,10.0
CRES00058,TIQ0200,61.1,61.1
CGEN00008,TIQ0200,2.0,3.0
CGEN00031,TIQ0200,1.6,5.0
CMXM00350,TIQ0705,3.0,3.0
CAUT00011,TIQ2671,1.0,6.0
CAUT00022,TIQ2671,1.9500000000000002,15.0
CVIN00004,TIQ2671,0.0,5.0
CWAL00001,TIQ0130,3.0,5.25
CMAX00090,TIQ0130,0.0,15.49999999999999
CMAX00180,TIQ0130,3.0,12.249999999999996
CMAX00360,TIQ0130,0.0,13.349999999999998
CMAX00340,TIQ0130,3.0,13.499999999999996
CMXM00250,TIQ0130,0.0,10.0
CMAX00020,TIQ0130,0.0,11.749999999999998
CRES00065,TIQ2020,20.0,20.0
CMAX00001,TIQ0230,3.0,26.999999999999993
CWAL00050,TIQ0230,2.2499999999999982,90.0
CMAX00050,TIQ0230,3.0,10.0
CWAL00070,TIQ0230,1.75,40.0
CWAL00090,TIQ0230,5.1000000000000005,60.0
CMXM00100,TIQ0230,3.0,20.0
CMAX00160,TIQ0230,0.40000000000000036,20.0
CMXM00160,TIQ0230,3.0,10.0
CMAX00040,TIQ0230,0.0,15.0
CMAX00490,TIQ0230,3.0,40.99999999999998
CMXM00240,TIQ0230,5.85,40.0
CMXM00060,TIQ0230,0.0,19.19999999999999
CMAX00110,TIQ0230,3.0,11.749999999999998
CMAX00001,TIQ2830,3.0,20.0
CWAL00050,TIQ2830,3.0,50.0
CMAX00050,TIQ2830,3.0,10.0
CMXM00100,TIQ2830,3.0,20.0
CMAX00160,TIQ2830,0.40000000000000036,11.999999999999993
CMXM00160,TIQ2830,3.0,20.0
CMAX00040,TIQ2830,0.0,10.0
CMAX00490,TIQ2830,3.0,26.0
CMXM00240,TIQ2830,2.500000000000001,11.000000000000014
CMXM00060,TIQ2830,0.0,19.599999999999966
CMAX00110,TIQ2830,3.0,10.0
CMAX00231,TIQ0705,2.0,2.0
CMAX00231,TIQ2371,1.91,2.0
CMAX00231,TIQ0100,3.01,3.1
CMAX00231,TIQ0200,3.23,3.5
CMXM00060,TIQ0310,2.0,2.0
CMXM00060,TIQ0705,4.8,19.2
