Cliente_Cod,Producto_Cod,Min,Max
CRES00060,TIQ0703,0.6,3.78
CGEN00073,TIQ1271,0.6,1.14
CGEN00073,TIQ2325,0.55,1.0
CGEN00073,TIQ1130,0.81,3.0
CGEN00073,TIQ0300,2.0,26.5
CGEN00073,TIQ0100,0.75,3.1060000000000003
CMAX00150,TIQ1430,3.0,10.0
CGEN00067,TIQ0600,1.99,4.5325000000000015
CMXM00260,TIQ1430,3.0,10.0
CPER00005,TIQ1400,0.91,1.1749999999999998
CPER00005,TIQ0500,1.0075,2.5275
CPER00005,TIQ0650,1.004,2.2
CPER00018,TIQ0650,1.0,2.0
CPER00008,TIQ0300,0.504,2.08
CSRT00001,TIQ0300,1.2975,4.175
CMXM00090,AMS0912,13.9335,23.56199999999999
CMXM00250,AMS0912,13.902000000000001,14.28
CMXM00280,TIQ2303,3.0,10.0
CWAL00030,TIQ2303,3.0,10.0
CMXM00010,TIQ2303,3.0,10.0
CWAL00010,TIQ2303,3.0,20.0
CMXM00170,TIQ2303,3.0,10.0
CWAL00150,TIQ2303,3.0,20.0
CPER00005,TIQ0303,0.9,5.0
CPER00005,TIQ0105,1.0,2.3
CPER00008,TIQ0303,1.335,4.5
CPER00018,TIQ0303,0.9,8.0
CPER00008,TIQ0105,1.0,2.245000000000001
CPER00018,TIQ0105,1.0,1.2
CMXM00200,TIQ1130,0.6,6.0
CMXM00130,TIQ1130,0.3900000000000001,6.699999999999997
CPER00005,TIQ0250,1.0,8.0
CPER00008,TIQ0250,1.008,4.159999999999998
CPER00018,TIQ0250,1.0,2.0
CPER00005,TIQ2850,0.991,1.1
CPER00018,TIQ2850,1.006,1.26
CMXM00170,TIQ0325,2.5,5.0
CMAX00130,TIQ0303,3.0,65.49999999999997
CMAX00310,TIQ0303,3.0,10.0
CMXM00010,TIQ0303,3.0,20.0
CMAX00430,TIQ0303,3.0,20.0
CMAX00150,TIQ0303,3.0,10.0
CMXM00280,TIQ0352,2.5,5.0
CWAL00080,TIQ0352,2.5,5.0
CMAX00130,TIQ0403,3.0,10.0
CMXM00200,TIQ0403,3.0,10.0
CMAX00430,TIQ0403,3.0,20.0
CMAX00150,TIQ0403,3.0,20.0
CMIN00003,TIQ0303,0.6,1.125
CMXM00110,TIQ0150,5.0,10.0
CMAX00130,TIQ0150,5.0,30.0
CMAX00430,TIQ0150,5.0,16.999999999999954
CMAX00150,TIQ0150,5.0,10.0
CMXM00130,TIQ0150,4.1000000000000005,10.0
CWAL00080,TIQ0150,5.0,30.0
CPER00008,TIQ0102,0.7200000000000001,6.799999999999998
CMAX00130,TIQ0103,1.5,20.0
CMXM00280,TIQ0103,1.5,15.0
CMXM00010,TIQ0103,1.5,15.0
CMAX00430,TIQ0103,1.5,10.0
CMAX00150,TIQ0103,1.5,5.0
CMXM00010,TIQ0225,2.5,11.999999999999993
CWAL00010,TIQ0225,2.5,25.0
CWAL00080,TIQ0225,2.5,15.0
CMXM00260,TIQ0225,2.5,7.5
CMXM00110,TIQ0250,5.0,20.0
CMAX00130,TIQ0250,5.0,30.0
CMXM00140,TIQ0250,1.825,31.499999999999986
CMXM00170,TIQ0250,5.0,30.0
CMAX00430,TIQ0250,5.0,10.0
CMAX00150,TIQ0250,5.0,10.0
CMXM00290,TIQ0250,9.500000000000002,160.0
CAUT00012,TIQ2371,28.75,40.0
CPER00005,TIQ1410,0.985,2.234999999999999
CPER00005,TIQ1130,0.9,6.799599999999997
CMAX00130,TIQ1750,0.525,15.699999999999996
CMAX00430,TIQ1750,1.0,18.9
CMAX00150,TIQ1750,2.0,17.299999999999994
CWAL00080,TIQ1750,1.0,20.5
CMXM00290,TIQ1750,5.0,46.29999999999998
CPER00008,TIQ0403,0.6685,1.0
CMXM00110,TIQ0525,2.5,10.0
CMAX00130,TIQ0525,1.8000000000000005,10.0
CMXM00010,TIQ0525,0.0,10.0
CWAL00010,TIQ0525,2.5,13.999999999999915
CMAX00430,TIQ0525,0.0,10.0
CMAX00150,TIQ0525,2.5,10.0
CMXM00153,TIQ2303,4.0,18.19999999999999
CMXM00283,TIQ2303,4.0,12.0
CMXM00203,TIQ2303,3.2,10.0
CWAL00031,TIQ2303,2.0,2.7649999999999957
CMXM00133,TIQ2303,2.6,12.0
CMXM00203,TIQ0310,2.0,8.15
CWAL00031,TIQ0310,2.0,6.0
CWAL00013,TIQ0310,3.4000000000000004,20.0
CMXM00153,TIQ0320,1.0,10.0
CMXM00283,TIQ0320,2.3000000000000003,16.0
CMXM00281,TIQ0320,1.0,16.0
CMXM00133,TIQ0320,1.0,6.099999999999994
CMXM00281,TIQ0100,9.92,44.99999999999999
CWAL00151,TIQ0200,6.5600000000000005,62.1
CMXM00352,CSR1502,2.05,2.95
CMXM00153,TIQ0705,1.0,36.39999999999998
CMXM00281,TIQ0705,3.0,12.0
CMXM00203,TIQ0705,2.0,10.0
CWAL00013,TIQ0705,2.0,32.0
CWAL00030,TIQ0125,2.5,42.87499999999999
CWAL00010,TIQ0125,2.5,14.874999999999998
CMXM00130,TIQ0125,2.5,4.5
CWAL00080,TIQ0125,2.5,14.249999999999998
CMXM00260,TIQ0125,2.5,7.5
CMXM00140,TIQ2825,2.5,4.124999999999998
CWAL00150,TIQ2825,2.5,15.0
CMXM00360,TIQ1425,2.5,10.99999999999998
CWAL00100,TIQ1425,2.5,13.249999999999984
CMGS00003,TIQ1430C,2.6,13.999999999999993
CMXM00180,TIQ1430,3.0,33.999999999999915
CMAX00420,TIQ1430,3.0,20.0
CMAX00140,TIQ1430,3.0,20.0
CRES00071,TIQ0320,1.0,2.0
CRES00071,TIQ2825,2.86,7.049999999999999
CRES00063,TIQ0300,4.95,7.649999999999999
CMGS00028,TIQ1420,1.0,8.0
CMXM00310,AMS0912,13.65,21.42
CMXM00410,TIQ2303,3.0,10.0
CMXM00360,TIQ2303,3.0,10.0
CGEN00040,TIQ0100,34.7,512.3
CWAL00070,TIQ0352,2.5,5.0
CWAL00100,TIQ0352,2.5,5.024999999999997
CMGS00003,TIQ0103,1.0,3.75
CMAX00380,TIQ0403,3.0,10.0
CMAX00140,TIQ0403,0.0,10.0
CMGS00003,TIQ1750,4.775,34.045
CWAL00100,TIQ0150,5.0,20.0
CMAX00140,TIQ0103,0.0,10.0
CMAX00140,TIQ0250,5.0,20.0
CMGS00003,TIQ1271,1.85,14.299999999999995
CMGS00028,TIQ1271,1.75,10.0
CMGS00003,TIQ0320,0.9,6.0
CRES00038,TIQ0300,2.0,8.0
CMAX00140,TIQ1750,0.5,3.9749999999999983
CWAL00160,TIQ0525,2.5,13.999999999999915
CMAX00350,TIQ0525,2.5,10.0
CWAL00100,TIQ0525,0.0,10.0
CMAX00383,TIQ2303,11.8,30.200000000000006
CWAL00103,TIQ2303,4.0,10.0
CMAX00383,TIQ0310,2.0,19.899999999999988
CMAX00353,TIQ0310,1.0,10.0
CWAL00073,TIQ0320,2.0,20.0
CWAL00093,TIQ0320,1.0,7.400000000000006
CWAL00074,TIQ0100,0.0,15.229999999999995
CMAX00383,TIQ0705,8.350000000000001,60.0
CWAL00103,TIQ0705,1.0,77.19999999999997
CMXM00412,TIQ0705,3.1,5.98
CMAX00353,TIQ0705,1.0,8.0
CMXM00360,TIQ0125,2.5,8.249999999999991
CWAL00070,TIQ2825,2.5,12.5
CMXM00010,TIQ1425,2.5,16.999999999999993
CGEN00030,TIQ0102,2.0,6.199999999999997
CGEN00030,TIQ0320,1.4500000000000002,9.099999999999994
CMXM00230,TIQ2303,3.0,10.0
CWAL00100,TIQ2303,3.0,10.0
CGEN00030,TIQ0100,0.0,16.83599999999999
CGEN00068,TIQ0250,1.0,6.909999999999981
CGEN00016,TIQ2371,2.4000000000000004,4.0
CGEN00021,TIQ3500,1.0,2.0
CGEN00023,TIQ3500,3.0,8.0
CWAL00080,TIQ0325,2.5,3.3749999999999987
CMXM00380,TIQ0325,2.5,6.624999999999997
CMXM00200,TIQ0325,2.5,5.0
CWAL00100,TIQ0303,3.0,20.0
CMXM00200,TIQ0352,2.5,2.7749999999999995
CMXM00230,TIQ0403,3.0,10.0
CMXM00270,TIQ0403,3.0,20.0
CMAX00410,TIQ0403,0.0,10.0
CMAX00410,TIQ0150,0.0,20.0
CMXM00170,TIQ0103,1.5,10.0
CGEN00068,AMS1071,0.6042000000000001,2.0
CWAL00100,TIQ0225,5.0,18.25
CMAX00410,TIQ0250,0.0,20.0
CWAL00100,TIQ0250,5.0,30.0
CMAX00410,TIQ1750,1.0,6.074999999999997
CWAL00080,TIQ0525,2.5,20.0
CMXM00233,TIQ2303,2.0,4.299999999999997
CMAX00103,TIQ2303,6.0,16.1
CWAL00150,TIQ0310,2.0,15.599999999999996
CMAX00103,TIQ0320,2.0,14.0
CWAL00031,TIQ0320,1.0,4.0
CWAL00033,TIQ0320,2.0,5.0
CWAL00100,TIQ0403,3.0,10.0
CMXM00233,TIQ0705,2.0,7.199999999999997
CMAX00103,TIQ0705,3.0,12.0
CMXM00383,TIQ0705,1.0,24.0
CMXM00092,TIQ0705,2.05,2.95
CWAL00100,TIQ0125,2.5,15.874999999999995
CWAL00080,TIQ2825,2.5,10.249999999999996
CMXM00010,TIQ2825,2.5,6.25
CMAX00480,TIQ1425,2.5,10.0
CMXM00100,TIQ1425,2.5,10.0
CMXM00120,TIQ1425,5.0,40.0
CMXM00030,TIQ1425,2.5,20.0
CMGS00061,TIQ1430C,2.4,9.9
CPER00012,TIQ1430C,1.62,3.94
CMXM00100,TIQ1430,3.0,20.0
CWAL00120,TIQ1430,3.0,20.0
CPER00012,TIQ1400,1.05,3.0
CPER00012,TIQ0650,1.014,2.188
CPER00012,TIQ1130,3.0,10.0
CWAL00120,AMS0912,14.28,28.56
CPER00012,TIQ0303,1.5,15.0
CPER00012,TIQ0105,1.739,4.369999999999999
CGEN00063,TIQ0303,0.9,6.0
CMXM00100,TIQ1130,0.6,8.0
CMXM00120,TIQ1130,0.4249999999999998,20.0
CPER00012,TIQ0250,1.85,6.0
CPER00012,TIQ2850,1.3359999999999999,4.09
CPAN00045,TIQ0320,1.0,6.0
CGEN00068,TIQ0310,1.0,4.0
CWAL00120,TIQ0325,2.5,10.249999999999996
CMXM00290,TIQ0325,2.5,5.0
CWAL00120,TIQ0303,3.0,20.0
CMXM00103,TIQ0303,18.290000000000006,20.0
CWAL00120,TIQ0352,2.5,9.0
CMGS00029,TIQ0103,1.6,10.0
CMAX00480,TIQ0403,3.0,20.0
CWAL00120,TIQ0403,2.76,37.999999999999964
CMGS00017,TIQ1750,20.71,65.83999999999999
CMGS00033,TIQ1750,17.25,69.44999999999999
CMXM00300,TIQ0150,5.0,25.499999999999968
CPER00012,TIQ0102,2.0,15.0
CMAX00480,TIQ0103,1.5,7.249999999999979
CGEN00068,TIQ0600,0.5,2.4
CMXM00100,TIQ0225,4.25,18.25
CMXM00300,TIQ0225,2.5,10.0
CWAL00120,TIQ0225,2.5,16.5
CMGS00029,TIQ1130,1.0,4.344999999999997
CPER00012,TIQ0320,2.02,2.38
CMAX00480,TIQ0525,2.5,10.0
CMXM00060,TIQ0525,0.0,10.0
CWAL00070,TIQ0525,2.5,20.0
CMAX00463,TIQ2303,2.0,12.199999999999996
CMXM00103,TIQ2303,12.5,50.0
CWAL00123,TIQ2303,2.0,10.0
CMAX00463,TIQ0320,1.0,18.6
CMXM00423,TIQ0320,1.0,12.0
CWAL00103,TIQ0320,3.0,30.0
CMXM00053,TIQ0320,1.0,5.699999999999997
CWAL00124,TIQ0200,6.0600000000000005,9.1
CGEN00059,TIQ0403,0.9,3.0
CGEN00068,CSR1502,0.4,8.0
CMAX00463,TIQ0705,1.65,8.099999999999998
CMXM00103,TIQ0705,6.0,100.0
CMXM00102,TIQ0705,3.85,19.15
CMXM00053,TIQ0705,1.8,12.0
CWAL00120,TIQ0125,2.5,15.0
CGEN00056,TIQ0112,0.5,6.0
CMXM00060,TIQ2825,2.5,5.0
CWAL00120,TIQ2825,2.5,15.499999999999998
CMXM00190,TIQ1430,3.0,20.0
CMAX00360,TIQ1430,3.0,10.0
CMAX00390,TIQ1430,3.0,10.0
CMXM00390,TIQ1430,3.0,20.0
CMXM00070,TIQ1430,0.0,10.0
CMAX00120,TIQ1430,3.0,20.0
CPAN00049,TIQ0705,1.5,6.0
CMXM00350,AMS0912,12.915,14.238
CMXM00200,TIQ2303,3.0,10.0
CMXM00250,TIQ2303,3.0,10.0
CMXM00380,TIQ2303,3.0,10.0
CMXM00320,TIQ2303,3.0,10.0
CMXM00260,TIQ1130,0.3,3.270000000000002
CMXM00320,TIQ1130,0.3,14.0
CMXM00320,TIQ0303,0.0,13.75
CMAX00063,TIQ0303,7.2,19.8
CMXM00090,TIQ0352,2.05,5.0
CMAX00320,TIQ0403,3.0,20.0
CMXM00360,TIQ0403,3.0,40.0
CMAX00390,TIQ0150,3.8000000000000007,11.999999999999954
CMAX00280,TIQ0150,5.0,10.0
CMAX00060,TIQ0150,5.0,10.0
CMAX00060,TIQ1750,1.0,11.149999999999972
CMXM00200,TIQ0525,2.5,10.0
CMAX00123,TIQ2303,4.0,28.5
CMXM00193,TIQ0320,1.0,8.0
CMXM00041,TIQ0320,1.0,4.699999999999996
CWAL00151,TIQ0320,4.0,30.0
CMAX00283,TIQ0320,1.0,8.799999999999994
CMAX00123,TIQ0320,2.0,26.99999999999996
CMXM00193,TIQ0705,1.0,12.0
CMXM00041,TIQ0705,1.0,4.0
CMXM00323,TIQ0705,3.0,12.0
CMAX00063,TIQ0705,1.0,17.5
CMAX00123,TIQ0705,2.0,9.899999999999997
CMXM00070,TIQ0125,2.2,5.0
CMXM00350,TIQ0125,2.5,6.374999999999992
CMXM00360,TIQ2825,2.5,7.5
CMAX00040,TIQ1425,0.0,10.0
CMAX00490,TIQ1425,2.5,13.999999999999984
CMAX00040,TIQ1430,3.0,37.5
CMGS00016,TIQ1420,0.0,9.4
CMGS00037,TIQ0303,1.02,5.2799999999999985
CSRT00001,TIQ0303,1.5,15.0
CMXM00243,TIQ0303,4.2,7.8
CMAX00040,TIQ0403,0.5,10.0
CMAX00040,TIQ0150,3.125,20.0
CMXM00240,TIQ0150,5.0,12.999999999999973
CMAX00040,TIQ0103,1.5,5.0
CMGS00037,TIQ1410,2.0,15.499999999999991
CMGS00016,TIQ1271,2.0,16.799999999999994
CMGS00037,TIQ1271,1.0,20.0
CSRT00001,TIQ2371,0.8500000000000001,1.45
CMAX00490,TIQ0525,2.5,10.0
CWAL00051,TIQ2303,2.0,3.299999999999997
CWAL00051,TIQ0320,1.0,4.0
CWAL00053,TIQ0320,0.0,6.0
CMAX00004,TIQ0320,1.0,6.0
CWAL00063,TIQ0705,4.2,39.19999999999999
CMXM00240,TIQ0125,2.5,8.75
CMXM00280,TIQ1425,2.5,10.0
CMXM00170,TIQ1425,2.5,10.0
CMXM00350,TIQ1425,2.5,10.0
CGEN00067,TIQ0112,2.25,73.75
CMXM00230,AMS0912,14.28,35.5215
CMXM00280,AMS0912,14.28,14.301675
CWAL00100,AMS0912,14.28,24.99
CPER00004,TIQ0303,1.8,10.0
CMXM00350,TIQ2303,3.0,10.0
CMXM00390,TIQ2303,3.0,10.0
CWAL00100,AMS1012,14.28,27.132
CMXM00280,TIQ1130,0.9,9.25
CPER00004,TIQ0403,0.9009999999999999,0.919
CGEN00073,AMS0971,0.99272,5.0225599999999995
CGEN00073,AMS1071,1.6685949999999998,3.585
CRES00024,TIQ2371,1.0,2.0
CRES00056,TIQ0320,6.0,9.4
CGEN00067,AMS1071,3.4739999999999998,23.21999999999999
CGEN00067,TIQ1420,1.83,4.538
CMXM00230,TIQ0325,2.5,6.6
CMXM00280,TIQ0325,2.5,5.0
CWAL00010,TIQ0325,2.375,8.75
CMXM00140,TIQ0303,3.0,20.0
CWAL00151,TIQ0303,10.3,28.5
CMXM00280,TIQ0403,3.0,30.0
CMXM00350,TIQ0403,3.0,10.0
CMAX00470,TIQ0150,5.0,20.0
CGEN00068,TIQ0525,0.25,3.75
CMXM00310,TIQ0225,2.5,16.999999999999993
CPER00004,TIQ1410,0.9,2.31
CPER00004,TIQ2371,1.0,1.204
CMAX00470,TIQ0525,2.5,10.0
CMXM00310,TIQ0525,2.5,10.0
CMXM00350,TIQ0525,0.0,10.0
CMXM00011,TIQ0310,6.0,20.0
CMXM00143,TIQ0320,1.0,6.0
CMXM00283,TIQ0100,15.94,44.1
CMXM00011,TIQ0100,6.21,28.534999999999997
CMXM00011,TIQ0200,6.0,26.0
CMAX00020,TIQ0705,1.0,2.0
CMXM00283,TIQ0705,2.0,16.0
CMXM00011,TIQ0705,4.18,24.0
CMXM00353,TIQ0705,2.05,12.0
CGEN00068,TIQ0725,0.25,21.599999999999966
CMXM00140,TIQ0125,2.5,6.25
CMXM00001,TIQ1425,0.0,10.0
CMAX00420,TIQ1425,2.5,10.0
CMXM00001,TIQ1430,3.0,10.0
CPER00011,TIQ0500,1.0315,1.6949999999999998
CPER00011,TIQ0650,1.013,1.256
CMXM00001,TIQ2303,2.0,10.0
CPER00011,TIQ0105,2.0,2.2350000000000003
CWAL00090,AMS1012,8.82,14.28
CWAL00160,AMS1012,13.880999999999998,14.259
CPER00011,TIQ0250,3.0,8.0
CPAN00028,TIQ2800,2.55,3.0
CMXM00001,TIQ0303,3.0,10.0
CMAX00353,TIQ0303,4.1,5.9
CWAL00051,TIQ0303,2.1,3.9
CMXM00001,TIQ0403,3.0,10.0
CMXM00180,TIQ0403,3.0,20.0
CMXM00001,TIQ0150,5.0,10.0
CMXM00001,TIQ0103,1.5,5.0
CMXM00180,TIQ0103,1.5,10.0
CMXM00001,TIQ0225,2.5,5.0
CMXM00001,TIQ0250,5.0,10.0
CMXM00020,TIQ0250,5.0,11.499999999999984
CMXM00001,TIQ1750,1.0,6.674999999999994
CMXM00001,TIQ0525,2.5,10.0
CWAL00161,TIQ2303,2.0,6.0
CMXM00020,TIQ0403,3.0,10.0
CMXM00004,TIQ0705,1.2000000000000002,10.0
CMXM00260,TIQ1425,2.5,10.0
CMAX00330,TIQ1430,0.0,20.0
CRES00033,TIQ0351,1.0,20.0
CGEN00021,TIQ0705,0.5,1.8999999999999984
CPAN00014,TIQ0200,1.28,2.6
CGEN00024,TIQ3500,10.0,18.0
CGEN00022,TIQ3500,3.75,12.0
CGEN00025,TIQ3500,3.0,10.0
CWAL00150,TIQ0325,2.5,7.5
CMAX00410,TIQ0303,3.0,20.0
CMAX00330,TIQ0303,0.0,20.0
CMXM00300,TIQ0403,3.0,10.0
CMAX00330,TIQ0403,3.0,10.0
CMXM00260,TIQ0150,5.0,10.0
CMAX00330,TIQ0103,0.0,5.0
CMXM00350,TIQ0225,2.5,7.5
CMXM00260,TIQ0250,5.0,10.0
CAUT00015,TIQ2371,10.0,30.250000000000004
CMAX00330,TIQ1750,1.225,12.699999999999989
CMXM00260,TIQ1750,1.0,5.299999999999997
CMXM00270,TIQ2825,2.5,9.0
CMAX00330,TIQ0525,0.0,10.0
CMAX00333,TIQ2303,4.0,23.999999999999986
CMXM00413,TIQ0310,1.0,15.699999999999996
CMAX00333,TIQ0320,1.0,12.699999999999996
CMXM00261,TIQ0320,1.0,8.0
CWAL00011,TIQ0705,2.85,18.15
CMAX00333,TIQ0705,1.5,12.0
CMXM00261,TIQ0705,1.0,8.0
CMXM00050,TIQ1425,2.5,10.0
CMXM00420,TIQ1430,3.0,20.0
CMGS00061,TIQ1922,54.245,73.145
CMXM00290,AMS0912,14.28,24.99
CWAL00120,TIQ2303,3.0,10.0
CWAL00120,AMS1012,14.28,26.417999999999992
CMXM00030,TIQ1130,0.8700000000000012,20.149999999999988
CGEN00019,TIQ2371,10.0,40.0
CWAL00120,TIQ0310,1.0,11.299999999999995
CMXM00420,TIQ0303,3.0,10.0
CWAL00030,TIQ0352,3.25,21.25
CMXM00030,TIQ0352,2.5,6.875
CMXM00420,TIQ0403,3.0,10.0
CMXM00050,TIQ0403,2.325,10.0
CMGS00029,TIQ0102,2.0,4.6
CMXM00420,TIQ0225,2.5,5.0
CMXM00030,TIQ0225,3.625,13.874999999999995
CAUT00001,TIQ2371,2.5,5.0
CMXM00420,TIQ0250,5.0,23.75
CMXM00030,TIQ0250,0.0,81.4999999999999
CAUT00020,TIQ2371,5.0,15.0
CMGS00028,TIQ1410,2.0,8.299999999999997
CMGS00029,TIQ1410,2.0,13.999999999999984
CGEN00063,TIQ2371,0.8025,1.0
CMXM00420,TIQ1750,0.5,5.0
CMXM00123,TIQ2303,2.75,16.0
CMXM00423,TIQ0310,1.0,12.0
CMXM00123,TIQ0320,2.0,17.69999999999999
CWAL00123,TIQ0320,2.0,10.0
CMXM00123,TIQ0705,1.35,24.0
CGEN00056,TIQ0705,2.8,3.0
CMXM00420,TIQ2825,2.5,4.375
CMAX00240,TIQ1425,2.5,10.0
CMXM00040,TIQ1425,0.0,10.500000000000009
CSRT00001,TIQ1425,1.2,6.119999999999999
CMXM00040,TIQ1430,3.0,10.0
CRES00028,TIQ0703,0.0,10.0
CMXM00260,AMS0912,14.091,14.28
CMXM00260,TIQ2303,3.0,10.0
CGEN00010,AMS0971,0.8912000000000001,1.0
CMXM00193,TIQ0310,1.4,11.199999999999996
CMAX00323,TIQ0310,1.0,27.199999999999992
CMXM00040,TIQ0103,1.5,10.0
CMAX00280,TIQ1750,1.0,9.599999999999998
CRES00025,TIQ0300,16.13,47.08500000000001
CRES00059,TIQ0300,8.1,9.9
CGEN00031,TIQ0320,2.1,7.799999999999998
CMAX00240,TIQ0525,2.5,10.0
CMXM00071,TIQ2303,1.4,9.2
CMXM00071,TIQ0705,2.5,11.279999999999983
CMAX00283,TIQ0705,1.8000000000000005,20.0
CGEN00031,TIQ0705,4.0,8.0
CMXM00040,TIQ0125,2.5,7.2499999999999964
CMAX00160,TIQ1425,1.625,10.0
CMAX00050,TIQ1425,2.5,16.499999999999993
CGEN00067,TIQ0102,3.0,100.0
CMXM00240,TIQ2303,1.8000000000000007,10.0
CPAN00049,AMS0940,1.0,2.0
CMXM00100,TIQ0325,2.5,5.0
CMAX00140,TIQ0303,0.0,10.0
CMAX00140,TIQ0150,2.0000000000000018,10.0
CMAX00160,TIQ0150,5.0,20.0
CMXM00240,TIQ0225,2.5,8.75
CPQM0001,REA1405,3.25,10.0
CMAX00060,TIQ0525,2.5,10.0
CMXM00240,TIQ0525,0.0,10.0
CMAX00140,TIQ0525,0.0,10.0
CMAX00053,TIQ0310,1.55,6.899999999999999
CWAL00064,TIQ0705,0.0,18.0
CMXM00150,TIQ1425,2.5,10.0
CMAX00470,TIQ1425,2.5,10.0
CMXM00150,TIQ1430,3.0,30.0
CPER00008,TIQ1400,0.506,1.741999999999999
CMXM00150,AMS0912,7.2974999999999985,13.912499999999998
CMXM00150,TIQ2303,3.0,10.0
CMXM00130,TIQ2303,3.0,10.0
CMXM00150,TIQ1130,0.0,7.399999999999991
CRES00060,TIQ0200,0.48325,3.132
CMXM00150,TIQ0325,2.5,4.5
CMXM00370,TIQ0325,2.5,11.05
CMXM00150,TIQ0303,3.0,10.0
CMXM00150,TIQ0403,0.7500000000000004,20.0
CMAX00310,TIQ0403,0.0,10.0
CMXM00310,TIQ0403,3.0,22.99999999999983
CMXM00150,TIQ0150,4.1000000000000005,30.0
CMXM00370,TIQ0150,5.0,10.0
CMXM00150,TIQ0103,1.5,15.0
CMXM00150,TIQ0225,2.5,9.0
CMXM00130,TIQ0225,2.5,4.75
CMXM00150,TIQ0250,5.0,35.999999999999936
CMAX00260,TIQ0250,5.0,24.499999999999996
CMXM00150,TIQ1750,1.625,13.0
CMXM00370,TIQ1750,0.5,5.724999999999998
CMXM00150,TIQ0525,1.625,10.0
CGEN00028,TIQ0100,3.2,13.21
CMXM00013,TIQ0320,1.15,9.85
CWAL00104,TIQ0100,0.0,12.0
CMXM00281,TIQ0200,3.65,5.99
CWAL00104,TIQ0705,0.0,12.0
CMXM00133,TIQ0705,2.0,12.0
CMXM00150,TIQ0125,2.5,7.5
CGEN00028,TIQ2800,2.5,5.88
CMAX00350,TIQ1425,2.5,10.0
CMGS00003,TIQ1420,1.0,15.9
CMXM00180,TIQ0525,2.5,10.0
CMXM00001,TIQ1130,0.3,4.049999999999997
CMXM00180,TIQ1130,0.6,8.0
CMGS00003,TIQ1922,29.0,53.67999999999985
CPER00005,TIQ0403,0.932,1.0895
CPAN00035,TIQ0371,0.85,1.5
CPAN00048,AMS0940,1.0,4.0
CMXM00180,TIQ0325,2.5,4.375
CPER00005,TIQ0102,1.0,10.0
CVIN00014,TIQ2371,2.0,15.0
CMGS00028,TIQ0320,1.15,2.0
CMXM00001,TIQ2825,2.5,4.375
CMAX00410,TIQ2303,7.9,14.0
CMXM00183,TIQ0310,4.0,18.0
CMAX00410,TIQ0320,6.0,12.0
CWAL00091,TIQ0200,3.4,10.960000000000004
CWAL00094,TIQ0200,0.0,14.7
CMAX00410,TIQ0705,1.0,3.799999999999997
CRES00058,TIQ2825,28.04,60.066
CMXM00260,TIQ0525,2.5,10.0
CMXM00010,AMS0912,14.112,14.28
CWAL00153,TIQ0310,8.0,24.05999999999999
CMXM00413,TIQ0303,2.3,17.899999999999995
CMXM00260,TIQ0103,1.5,5.0
CAUT00008,TIQ2371,4.4,21.0
CGEN00068,TIQ2825,0.915,60.28024999999998
CMXM00330,TIQ1425,2.5,10.0
CMAX00220,TIQ1425,2.5,10.0
CMXM00330,TIQ1430,3.0,25.499999999999968
CPAN00052,TIQ0102,29.0,45.0
CMXM00420,TIQ0525,2.5,10.0
CMAX00220,TIQ0525,2.5,10.0
CMXM00330,TIQ2303,3.0,10.0
CMXM00420,TIQ2303,1.5000000000000009,10.0
CMXM00100,TIQ2303,3.0,10.0
CMXM00330,TIQ1130,0.3,14.0
CMXM00330,TIQ0303,3.0,20.0
CMXM00330,TIQ0403,3.0,20.0
CMAX00220,TIQ0150,2.0500000000000016,10.0
CMGS00017,TIQ0102,1.2,3.6
CMXM00330,TIQ0103,1.5,15.0
CMXM00330,TIQ0225,2.5,4.249999999999998
CMGS00017,TIQ1271,1.7875,2.85
CRES00070,TIQ2371,1.0,2.0
CMXM00330,TIQ1750,1.0,6.199999999999997
CMGS00017,TIQ0310,1.65,6.699999999999998
CMGS00061,TIQ0310,2.0,8.0
CWAL00163,TIQ0310,1.0,12.0
CMXM00103,TIQ0320,0.0,30.0
CPER00003,TIQ0500,1.105,1.78
CPER00003,TIQ0300,1.135,1.99
CMXM00310,AMS1012,14.1015,14.28
CMAX00280,TIQ0403,1.2000000000000002,10.0
CGEN00031,TIQ2241,1.0,3.0
CGEN00028,TIQ0320,2.0,7.9087499999999915
CMAX00050,TIQ1430,3.0,30.0
CMAX00050,TIQ0303,3.0,29.49999999999996
CMAX00050,TIQ0103,1.5,10.0
CMAX00160,TIQ0250,5.0,20.0
CMGS00009,TIQ1410,2.24,6.0
CMAX00163,TIQ2303,3.9,12.400000000000004
CMAX00163,TIQ0320,1.0,8.799999999999997
CWAL00051,TIQ0200,2.9,6.629999999999997
CMAX00163,TIQ0705,2.0,9.475
CMAX00260,TIQ1425,1.9,15.999999999999995
CMAX00060,TIQ1425,0.0,15.999999999999995
CMAX00290,TIQ1425,2.5,10.0
CGEN00073,TIQ0703,0.9,4.5
CRSP00011,TIQ0100,61.3695,71.62049999999998
CRES00016,TIQ0320,3.0,12.0
CWAL00080,TIQ0310,1.0,8.05
CMXM00200,TIQ0310,3.15,5.85
CMXM00110,TIQ0403,3.0,10.0
CPER00004,TIQ0102,1.64,10.0
CMAX00260,TIQ0103,1.5,10.499999999999973
CPER00011,TIQ1130,1.5,10.0
CWAL00151,TIQ0310,1.0,20.0
CMXM00313,TIQ0310,2.0,13.799999999999995
CWAL00101,TIQ0200,6.3,9.54
CMAX00140,TIQ1425,0.0,10.0
